build_up_area,avg._price,floor,age_of_property,furnishing,bhk,link,possession_status,sector,parking,latitude,longitude
800,3.13,2,3,1,2,"https://housing.com//in/buy/resale/page/11384408-2-bhk-apartment-in-sector-105-for-rs-2500000
",0,105,4,28.4952,77.0114
780,3.21,4,0,1,2,"https://housing.com//in/buy/resale/page/10900481-2-bhk-apartment-in-sector-23a-for-rs-2500000
",0,23a,0,28.5054,77.0493
900,2.81,3,0,0,2,"https://housing.com//in/buy/resale/page/11238582-2-bhk-apartment-in-sector-4,-sohna-for-rs-2531914
",0,4,2,28.4738,77.0107
900,2.81,3,0,0,3,"https://housing.com//in/buy/resale/page/11238623-3-bhk-apartment-in-sector-4,-sohna-for-rs-2532000
",0,4,2,28.4738,77.0107
1105,2.29,2,0,2,3,"https://housing.com//in/buy/resale/page/11381576-3-bhk-apartment-in-sector-4,-sohna-for-rs-2532000
",4,4,2,28.4738,77.0107
583,4.37,1,0,2,1,"https://housing.com//in/buy/resale/page/11973706-1-bhk-apartment-in-sector-5-for-rs-2550000
",0,5,0,28.4794,77.0176
750,3.4,2,1,1,2,"https://housing.com//in/buy/resale/page/9891087-2-bhk-apartment-in-sector-105-for-rs-2551000
",0,105,1,28.4952,77.0114
950,2.74,6,0,0,2,"https://housing.com//in/buy/resale/page/9576996-2-bhk-apartment-in-sector-76-for-rs-2600000-v2
",0,76,2,28.3935,76.9888
565,4.6,11,0,0,2,"https://housing.com//in/buy/resale/page/12504863-2-bhk-apartment-in-sector-5-for-rs-2600000
",0,5,0,28.4794,77.0176
750,3.47,1,1,1,2,"https://housing.com//in/buy/resale/page/8590348-2-bhk-apartment-in-sector-105-for-rs-2600000-v2
",0,105,1,28.4952,77.0114
600,4.33,15,0,0,2,"https://housing.com//in/buy/resale/page/12585012-2-bhk-apartment-in-sector-23-for-rs-2600000
",0,23,0,28.5121,77.0478
1150,2.26,11,0,0,3,"https://housing.com//in/buy/resale/page/11160906-3-bhk-apartment-in-sector-4,-sohna-for-rs-2600000
",3,4,2,28.4738,77.0107
576,4.51,10,2,0,2,"https://housing.com//in/buy/resale/page/12375033-2-bhk-apartment-in-sector-4,-sohna-for-rs-2600000
",0,4,1,28.4738,77.0107
420,6.19,2,0,1,1,"https://housing.com//in/buy/resale/page/12636878-1-bhk-apartment-in-sector-88a-for-rs-2600000
",0,88a,0,28.4347,76.9557
402,6.47,3,5,2,1,"https://housing.com//in/buy/resale/page/11973169-1-bhk-apartment-in-sector-102-for-rs-2600000
",0,102,1,28.475,76.9715
200,13.0,4,0,0,1,"https://housing.com//in/buy/resale/page/12438013-1-rk-apartment-in-sector-54-for-rs-2600000
",0,54,1,28.4348,77.1089
220,11.82,7,0,0,1,"https://housing.com//in/buy/resale/page/12656360-1-rk-apartment-in-sector-42-for-rs-2600000
",1,42,1,28.4576,77.102
400,6.5,6,2,2,1,"https://housing.com//in/buy/resale/page/12690154-1-bhk-apartment-in-sector-92-for-rs-2600000
",0,92,2,28.4079,76.9153
425,6.12,6,2,1,1,"https://housing.com//in/buy/resale/page/12081389-1-bhk-apartment-in-sector-103-for-rs-2600000
",0,103,1,28.4949,76.9845
600,4.42,6,2,1,1,"https://housing.com//in/buy/resale/page/11797841-1-bhk-apartment-in-sector-103-for-rs-2650000
",0,103,2,28.4949,76.9845
650,4.08,3,1,0,2,"https://housing.com//in/buy/resale/page/8320679-2-bhk-apartment-in-sector-4,-sohna-for-rs-2650000
",0,4,0,28.4738,77.0107
450,5.89,2,1,0,1,"https://housing.com//in/buy/resale/page/12320694-1-bhk-apartment-in-sector-103-for-rs-2800000
",0,103,1,28.4949,76.9845
813,3.28,3,0,1,3,"https://housing.com//in/buy/resale/page/11627442-3-bhk-apartment-in-sector-88b-for-rs-2666900
",0,88b,2,28.4446,76.9542
760,3.55,3,1,1,2,"https://housing.com//in/buy/resale/page/9599254-2-bhk-apartment-in-sector-105-for-rs-2699000
",0,105,2,28.4952,77.0114
800,3.38,5,4,1,2,"https://housing.com//in/buy/resale/page/12138878-2-bhk-apartment-in-sector-110-for-rs-2700000
",0,110,1,28.5145,77.0197
682,3.96,2,1,0,2,"https://housing.com//in/buy/resale/page/12673987-2-bhk-apartment-in-sector-4,-sohna-for-rs-2700000
",0,4,1,28.4738,77.0107
583,4.63,7,5,0,2,"https://housing.com//in/buy/resale/page/12420583-2-bhk-apartment-in-sector-4,-sohna-for-rs-2700000
",0,4,4,28.4738,77.0107
750,3.6,2,1,1,2,"https://housing.com//in/buy/resale/page/11848561-2-bhk-apartment-in-sector-105-for-rs-2700000
",0,105,2,28.4952,77.0114
580,4.66,3,5,1,2,"https://housing.com//in/buy/resale/page/11585027-2-bhk-apartment-in-sector-5-for-rs-2700000
",0,5,1,28.4794,77.0176
498,5.42,3,3,0,1,"https://housing.com//in/buy/resale/page/12704865-1-bhk-apartment-in-sector-86-for-rs-2700000
",0,86,0,28.3986,76.9384
430,6.28,12,1,0,1,"https://housing.com//in/buy/resale/page/10455832-1-bhk-apartment-in-sector-103-for-rs-2700000
",0,103,1,28.4949,76.9845
450,6.0,7,1,0,1,"https://housing.com//in/buy/resale/page/12366921-1-bhk-apartment-in-sector-103-for-rs-2800000
",0,103,1,28.4949,76.9845
397,6.8,1,2,0,1,"https://housing.com//in/buy/resale/page/12564952-1-bhk-apartment-in-sector-86-for-rs-2700000
",0,86,0,28.3986,76.9384
750,3.6,1,1,1,2,"https://housing.com//in/buy/resale/page/12598493-2-bhk-apartment-in-sector-105-for-rs-2700000
",0,105,1,28.4952,77.0114
550,4.91,2,0,0,1,"https://housing.com//in/buy/resale/page/11469964-1-bhk-apartment-in-sector-95-for-rs-2700000
",0,95,0,28.4172,76.9081
420,6.43,3,2,0,1,"https://housing.com//in/buy/resale/page/12406320-1-bhk-apartment-in-sector-103-for-rs-2575000
",0,103,1,28.4949,76.9845
484,5.58,10,4,0,2,"https://housing.com//in/buy/resale/page/12645414-2-bhk-apartment-in-sector-99a-for-rs-2700000
",0,99a,3,28.4561,76.9542
560,4.82,12,2,0,2,"https://housing.com//in/buy/resale/page/11158373-2-bhk-apartment-in-sector-95-for-rs-2700000
",0,95,2,28.4172,76.9081
605,4.46,5,10,2,2,"https://housing.com//in/buy/resale/page/10750123-2-bhk-apartment-in-daulatabad-for-rs-2700000
",0,103,1,28.4949,76.9845
457,5.91,11,2,1,2,"https://housing.com//in/buy/resale/page/12439074-2-bhk-apartment-in-sector-5-for-rs-2700000
",0,5,1,28.4794,77.0176
583,4.63,7,5,0,2,"https://housing.com//in/buy/resale/page/12434287-2-bhk-apartment-in-sector-4,-sohna-for-rs-2700000
",0,4,3,28.4738,77.0107
585,4.62,6,4,0,2,"https://housing.com//in/buy/resale/page/12566670-2-bhk-apartment-in-sector-99a-for-rs-2700000
",0,99a,2,28.4561,76.9542
397,6.8,11,3,1,1,"https://housing.com//in/buy/resale/page/12398636-1-bhk-apartment-in-sector-84-for-rs-2700000
",0,84,0,28.3979,76.9736
1000,2.78,6,3,1,2,"https://housing.com//in/buy/resale/page/12441612-2-bhk-apartment-in-sector-99a-for-rs-2780000
",0,99a,2,28.4561,76.9542
777,3.6,9,0,1,2,"https://housing.com//in/buy/resale/page/11626718-2-bhk-apartment-in-sector-88b-for-rs-2797744
",0,88b,0,28.4446,76.9542
1000,2.8,2,0,1,2,"https://housing.com//in/buy/resale/page/12384725-2-bhk-apartment-in-sector-68-for-rs-2800000
",4,68,1,28.3853,77.0484
1200,2.33,2,0,1,3,"https://housing.com//in/buy/resale/page/11248410-3-bhk-apartment-in-sector-4,-sohna-for-rs-2800000
",4,4,1,28.4738,77.0107
800,3.5,4,1,2,2,"https://housing.com//in/buy/resale/page/12520140-2-bhk-apartment-in-sector-105-for-rs-2800000
",0,105,1,28.4952,77.0114
900,3.11,12,5,0,2,"https://housing.com//in/buy/resale/page/11324673-2-bhk-apartment-in-sector-95-for-rs-2800000
",0,95,2,28.4172,76.9081
980,2.86,6,3,0,2,"https://housing.com//in/buy/resale/page/12349988-2-bhk-apartment-in-sector-107-for-rs-2800000
",0,107,1,28.5052,76.9729
687,4.08,3,2,0,1,"https://housing.com//in/buy/resale/page/11502956-1-bhk-apartment-in-sector-4,-sohna-for-rs-2800000
",0,4,1,28.4738,77.0107
743,3.77,10,3,0,2,"https://housing.com//in/buy/resale/page/11714194-2-bhk-apartment-in-sector-35,-sohna-for-rs-2800000
",0,35,2,28.4155,77.0022
537,5.21,2,1,1,2,"https://housing.com//in/buy/resale/page/12680611-2-bhk-apartment-in-sector-4,-sohna-for-rs-2800000
",0,4,1,28.4738,77.0107
484,5.79,10,4,1,2,"https://housing.com//in/buy/resale/page/12697142-2-bhk-apartment-in-sector-99a-for-rs-2800000
",0,99a,3,28.4561,76.9542
484,5.79,10,4,0,2,"https://housing.com//in/buy/resale/page/12642144-2-bhk-apartment-in-sector-99a-for-rs-2800000
",0,99a,3,28.4561,76.9542
750,3.73,1,1,1,2,"https://housing.com//in/buy/resale/page/12641918-2-bhk-apartment-in-sector-105-for-rs-2800000
",0,105,1,28.4952,77.0114
580,4.83,2,0,2,2,"https://housing.com//in/buy/resale/page/12060558-2-bhk-apartment-in-sector-4-for-rs-2800000
",0,4,0,28.4738,77.0107
650,4.31,2,0,0,2,"https://housing.com//in/buy/resale/page/2275652-2-bhk-apartment-in-sector-105-for-rs-2800000-v2
",0,105,0,28.4952,77.0114
484,5.79,6,4,0,2,"https://housing.com//in/buy/resale/page/12674873-2-bhk-apartment-in-sector-99a-for-rs-2800000
",0,99a,3,28.4561,76.9542
567,4.94,3,4,1,2,"https://housing.com//in/buy/resale/page/12535142-2-bhk-apartment-in-sector-4,-sohna-for-rs-2800000
",0,4,2,28.4738,77.0107
585,4.79,10,4,1,2,"https://housing.com//in/buy/resale/page/12587127-2-bhk-apartment-in-sector-99a-for-rs-2800000
",0,99a,2,28.4561,76.9542
950,2.95,2,0,0,3,"https://housing.com//in/buy/resale/page/11705690-3-bhk-apartment-in-sector-103-for-rs-2800000
",0,103,2,28.4949,76.9845
486,5.76,2,1,0,2,"https://housing.com//in/buy/resale/page/8827100-2-bhk-apartment-in-sector-99a-for-rs-2800000
",0,99a,1,28.4561,76.9542
950,2.95,2,0,0,3,"https://housing.com//in/buy/resale/page/11705577-3-bhk-apartment-in-sector-103-for-rs-2800000
",0,103,2,28.4949,76.9845
1000,2.8,2,4,1,3,"https://housing.com//in/buy/resale/page/12138804-3-bhk-apartment-in-sector-110-for-rs-2800000
",0,110,1,28.5145,77.0197
1150,2.43,2,0,1,3,"https://housing.com//in/buy/resale/page/10845597-3-bhk-apartment-in-sector-79-for-rs-2800000-v2
",1,79,2,28.3624,76.9787
755,3.71,3,0,1,2,"https://housing.com//in/buy/resale/page/11479874-2-bhk-apartment-in-sector-88a-for-rs-2800000
",1,88a,2,28.4347,76.9557
1000,2.83,6,3,1,2,"https://housing.com//in/buy/resale/page/12445362-2-bhk-apartment-in-sector-99a-for-rs-2830000
",0,99a,2,28.4561,76.9542
500,5.7,7,2,0,1,"https://housing.com//in/buy/resale/page/11884797-1-bhk-apartment-in-sector-70a-for-rs-2850000
",0,70a,1,28.3845,77.0226
420,6.79,9,1,1,1,"https://housing.com//in/buy/resale/page/9930806-1-bhk-apartment-in-sector-110a-for-rs-2850000
",0,110a,0,28.5178,77.0291
1000,2.86,6,3,1,2,"https://housing.com//in/buy/resale/page/12428000-2-bhk-apartment-in-sector-99a-for-rs-2860000
",0,99a,2,28.4561,76.9542
1000,2.87,2,2,1,2,"https://housing.com//in/buy/resale/page/12482767-2-bhk-apartment-in-sector-99a-for-rs-2870000
",0,99a,2,28.4561,76.9542
1000,2.88,2,3,0,2,"https://housing.com//in/buy/resale/page/12482196-2-bhk-apartment-in-sector-99a-for-rs-2875000
",0,99a,2,28.4561,76.9542
580,4.97,11,1,0,2,"https://housing.com//in/buy/resale/page/11248036-2-bhk-apartment-in-sector-107-for-rs-2884700
",0,107,1,28.5052,76.9729
500,5.8,7,1,0,2,"https://housing.com//in/buy/resale/page/11228041-2-bhk-apartment-in-sector-102-for-rs-2899600
",0,102,1,28.475,76.9715
750,3.87,2,1,1,2,"https://housing.com//in/buy/resale/page/12666243-2-bhk-apartment-in-sector-12a-for-rs-2900000
",0,12,1,28.4723,77.032
480,6.04,11,0,1,2,"https://housing.com//in/buy/resale/page/12231394-2-bhk-apartment-in-sector-4-for-rs-2900000
",0,4,0,28.4738,77.0107
515,5.63,10,3,0,2,"https://housing.com//in/buy/resale/page/12437749-2-bhk-apartment-in-sector-99a-for-rs-2900000
",0,99a,1,28.4561,76.9542
1000,2.9,6,3,1,2,"https://housing.com//in/buy/resale/page/12450822-2-bhk-apartment-in-sector-99a-for-rs-2900000
",0,99a,2,28.4561,76.9542
460,6.3,5,1,0,1,"https://housing.com//in/buy/resale/page/11895156-1-bhk-apartment-in-sector-37c-for-rs-2900000
",0,37c,2,28.4515,76.9882
900,3.22,6,3,1,2,"https://housing.com//in/buy/resale/page/12610872-2-bhk-apartment-in-sector-99a-for-rs-2900009
",0,99a,2,28.4561,76.9542
435,6.67,2,2,0,1,"https://housing.com//in/buy/resale/page/12028706-1-bhk-apartment-in-sector-103-for-rs-2900000
",0,103,2,28.4949,76.9845
419,6.92,11,6,0,1,"https://housing.com//in/buy/resale/page/12369738-1-bhk-apartment-in-sector-103-for-rs-2700000
",0,103,1,28.4949,76.9845
558,5.2,10,3,0,2,"https://housing.com//in/buy/resale/page/12426357-2-bhk-apartment-in-sector-99a-for-rs-2900000
",0,99a,2,28.4561,76.9542
1000,2.9,2,3,1,2,"https://housing.com//in/buy/resale/page/12445412-2-bhk-apartment-in-sector-99a-for-rs-2900000
",0,99a,2,28.4561,76.9542
1000,2.91,2,3,1,2,"https://housing.com//in/buy/resale/page/12427641-2-bhk-apartment-in-sector-99a-for-rs-2910000
",0,99a,2,28.4561,76.9542
600,4.88,15,5,1,2,"https://housing.com//in/buy/resale/page/12427359-2-bhk-apartment-in-sector-99a-for-rs-3000000
",0,99a,2,28.4561,76.9542
485,6.08,2,3,1,2,"https://housing.com//in/buy/resale/page/12708309-2-bhk-apartment-in-sector-99a-for-rs-2947000
",0,99a,1,28.4561,76.9542
485,6.08,3,3,0,2,"https://housing.com//in/buy/resale/page/12708309-2-bhk-apartment-in-sector-99a-for-rs-3500000
",0,99a,1,28.4561,76.9542
484,6.09,6,4,0,2,"https://housing.com//in/buy/resale/page/12643089-2-bhk-apartment-in-sector-99a-for-rs-2950000
",0,99a,3,28.4561,76.9542
571,5.17,10,0,1,2,"https://housing.com//in/buy/resale/page/12713025-2-bhk-apartment-in-sector-4,-sohna-for-rs-2950000
",0,4,0,28.4738,77.0107
600,4.92,8,2,1,2,"https://housing.com//in/buy/resale/page/11131024-2-bhk-apartment-in-sector-107-for-rs-2875000
",0,107,1,28.5052,76.9729
900,3.28,6,1,1,2,"https://housing.com//in/buy/resale/page/12610963-2-bhk-apartment-in-sector-99a-for-rs-2950000
",0,99a,2,28.4561,76.9542
700,4.22,6,2,1,2,"https://housing.com//in/buy/resale/page/12426450-2-bhk-apartment-in-sector-99a-for-rs-2952000
",0,99a,2,28.4561,76.9542
484,6.19,2,4,1,2,"https://housing.com//in/buy/resale/page/12571123-2-bhk-apartment-in-sector-99a-for-rs-3400000
",0,99a,3,28.4561,76.9542
1050,2.86,7,0,1,3,"https://housing.com//in/buy/resale/page/12442582-3-bhk-apartment-in-sector-35,-sohna-for-rs-3000000
",3,35,2,28.4155,77.0022
451,6.65,6,0,1,1,"https://housing.com//in/buy/resale/page/11932976-1-bhk-apartment-in-sector-103-for-rs-3000000
",0,103,0,28.4949,76.9845
450,6.67,9,2,1,1,"https://housing.com//in/buy/resale/page/12547678-1-bhk-apartment-in-sector-33-for-rs-3000000
",0,33,3,28.442,77.0207
432,6.94,11,5,1,1,"https://housing.com//in/buy/resale/page/12392652-1-bhk-apartment-in-sector-81-for-rs-3000000
",0,81,1,28.3867,76.9485
744,4.03,1,0,0,1,"https://housing.com//in/buy/resale/page/11699601-1-bhk-apartment-in-sector-35,-sohna-for-rs-3000000
",0,35,0,28.4155,77.0022
339,8.85,6,0,0,1,"https://housing.com//in/buy/resale/page/12705608-1-bhk-apartment-in-sector-84-for-rs-3000000
",0,84,0,28.3979,76.9736
550,5.45,7,2,1,1,"https://housing.com//in/buy/resale/page/12694813-1-bhk-apartment-in-sector-70a-for-rs-3000000
",0,70a,2,28.3845,77.0226
450,6.67,10,0,0,1,"https://housing.com//in/buy/resale/page/12464081-1-bhk-apartment-in-sector-5-for-rs-3000000
",0,5,0,28.4794,77.0176
390,7.69,1,0,1,1,"https://housing.com//in/buy/resale/page/11990108-1-rk-apartment-in-sector-31-for-rs-3000000
",0,31,0,28.4528,77.0498
150,20.0,3,5,2,1,"https://housing.com//in/buy/resale/page/11521005-1-rk-apartment-in-sector-112-for-rs-3000000
",0,112,1,28.5189,77.0183
407,7.37,3,10,1,1,"https://housing.com//in/buy/resale/page/8644118-1-rk-apartment-in-palam-vihar-for-rs-3000000
",0,2,0,28.5095,77.032
1000,3.0,2,3,2,2,"https://housing.com//in/buy/resale/page/12479742-2-bhk-apartment-in-sector-99a-for-rs-3000000
",0,99a,2,28.4561,76.9542
900,3.33,4,0,0,2,"https://housing.com//in/buy/resale/page/1383957-2-bhk-apartment-in-sector-110-for-rs-3000000-v2
",0,110,0,28.5145,77.0197
850,3.53,6,1,0,2,"https://housing.com//in/buy/resale/page/12605127-2-bhk-apartment-in-sector-99a-for-rs-3000000
",0,99a,2,28.4561,76.9542
1000,3.0,6,1,0,2,"https://housing.com//in/buy/resale/page/11977390-2-bhk-apartment-in-sector-95-for-rs-3000000
",0,95,2,28.4172,76.9081
800,3.75,6,1,0,2,"https://housing.com//in/buy/resale/page/12730594-2-bhk-apartment-in-sector-36-sohna-for-rs-3000000
",0,36,1,28.416,76.9914
800,3.75,1,0,1,2,"https://housing.com//in/buy/resale/page/12304923-2-bhk-apartment-in-sector-110-for-rs-3000000
",0,110,0,28.5145,77.0197
600,5.0,3,0,0,2,"https://housing.com//in/buy/resale/page/12614516-2-bhk-apartment-in-sector-3a-for-rs-3000000
",0,3a,2,28.481,77.0068
664,4.52,3,1,1,2,"https://housing.com//in/buy/resale/page/10813101-2-bhk-apartment-in-sector-11-sohna-for-rs-3000000
",0,11,1,28.4531,77.0202
730,4.11,2,1,1,2,"https://housing.com//in/buy/resale/page/12666010-2-bhk-apartment-in-sector-12a-for-rs-3000000
",0,12,1,28.4723,77.032
500,6.0,10,6,0,2,"https://housing.com//in/buy/resale/page/11588571-2-bhk-apartment-in-sector-99a-for-rs-3000000
",0,99a,1,28.4561,76.9542
610,4.92,2,4,1,2,"https://housing.com//in/buy/resale/page/11744669-2-bhk-apartment-in-sector-99a-for-rs-3000000
",0,99a,2,28.4561,76.9542
650,4.62,6,1,0,2,"https://housing.com//in/buy/resale/page/12212122-2-bhk-apartment-in-sector-35,-sohna-for-rs-3000000
",0,35,2,28.4155,77.0022
550,5.45,2,0,0,2,"https://housing.com//in/buy/resale/page/12261060-2-bhk-apartment-in-sector-35,-sohna-for-rs-3000000
",0,35,0,28.4155,77.0022
585,5.13,9,0,1,2,"https://housing.com//in/buy/resale/page/12477402-2-bhk-apartment-in-sector-36-for-rs-3000000
",0,36,0,28.416,76.9914
540,5.55,2,0,1,2,"https://housing.com//in/buy/resale/page/11571359-2-bhk-apartment-in-sector-11-for-rs-3000000
",0,11,0,28.4531,77.0202
1100,2.73,3,2,1,2,"https://housing.com//in/buy/resale/page/4828641-2-bhk-apartment-in-sector-107-for-rs-3000000
",0,107,1,28.5052,76.9729
750,4.0,6,3,2,2,"https://housing.com//in/buy/resale/page/12425921-2-bhk-apartment-in-sector-99a-for-rs-3000000
",0,99a,1,28.4561,76.9542
500,6.0,6,4,0,2,"https://housing.com//in/buy/resale/page/12576376-2-bhk-apartment-in-sector-102-for-rs-3000000
",0,102,1,28.475,76.9715
1000,3.0,2,3,2,2,"https://housing.com//in/buy/resale/page/12479083-2-bhk-apartment-in-sector-95a-for-rs-3000000
",0,95a,2,28.4272,76.9225
1000,3.02,10,3,1,2,"https://housing.com//in/buy/resale/page/12449467-2-bhk-apartment-in-sector-99a-for-rs-3025000
",0,99a,2,28.4561,76.9542
484,6.26,2,2,1,2,"https://housing.com//in/buy/resale/page/12203548-2-bhk-apartment-in-sector-99a-for-rs-3250000
",0,99a,1,28.4561,76.9542
900,3.39,2,3,1,2,"https://housing.com//in/buy/resale/page/12705116-2-bhk-apartment-in-sector-99a-for-rs-3050000
",0,99a,2,28.4561,76.9542
326,9.36,2,4,0,1,"https://housing.com//in/buy/resale/page/12651262-1-bhk-apartment-in-sector-86-for-rs-3050000
",0,86,1,28.3986,76.9384
570,5.44,2,1,0,2,"https://housing.com//in/buy/resale/page/12021922-2-bhk-apartment-in-sector-99a-for-rs-3099500
",0,99a,2,28.4561,76.9542
700,4.43,6,3,2,2,"https://housing.com//in/buy/resale/page/12341566-2-bhk-apartment-in-sector-99a-for-rs-3100000
",0,99a,2,28.4561,76.9542
570,5.44,3,1,0,1,"https://housing.com//in/buy/resale/page/12352351-1-bhk-apartment-in-sector-36-sohna-for-rs-3100000
",0,36,1,28.416,76.9914
940,3.3,2,1,0,3,"https://housing.com//in/buy/resale/page/9735290-3-bhk-apartment-in-sector-33,-sohna-for-rs-3100000
",0,33,2,28.442,77.0207
625,4.96,3,0,1,2,"https://housing.com//in/buy/resale/page/12693707-2-bhk-apartment-in-sector-95-for-rs-3100000
",0,95,0,28.4172,76.9081
900,3.44,2,3,1,2,"https://housing.com//in/buy/resale/page/12633845-2-bhk-apartment-in-sector-99a-for-rs-3100000
",0,99a,2,28.4561,76.9542
900,3.44,6,3,1,2,"https://housing.com//in/buy/resale/page/12705045-2-bhk-apartment-in-sector-99a-for-rs-3100000
",0,99a,2,28.4561,76.9542
900,3.44,6,3,1,2,"https://housing.com//in/buy/resale/page/12610913-2-bhk-apartment-in-sector-99a-for-rs-3100009
",0,99a,2,28.4561,76.9542
1000,3.1,2,3,1,2,"https://housing.com//in/buy/resale/page/12602910-2-bhk-apartment-in-sector-99a-for-rs-3100090
",0,99a,2,28.4561,76.9542
730,4.3,9,0,1,2,"https://housing.com//in/buy/resale/page/10392924-2-bhk-apartment-in-sector-63-for-rs-3140000
",0,63,2,28.3971,77.0867
742,4.31,3,2,0,2,"https://housing.com//in/buy/resale/page/12110854-2-bhk-apartment-in-sector-35,-sohna-for-rs-3200000
",0,35,1,28.4155,77.0022
580,5.52,2,0,2,2,"https://housing.com//in/buy/resale/page/12613410-2-bhk-apartment-in-sector-5-for-rs-3200000
",0,5,0,28.4794,77.0176
546,5.86,8,0,0,2,"https://housing.com//in/buy/resale/page/12615697-2-bhk-apartment-in-sector-79-for-rs-3200000
",0,79,0,28.3624,76.9787
600,5.33,2,0,1,2,"https://housing.com//in/buy/resale/page/12718640-2-bhk-apartment-in-sector-99a-for-rs-3200000
",0,99a,0,28.4561,76.9542
1000,3.2,3,0,1,2,"https://housing.com//in/buy/resale/page/12502702-2-bhk-apartment-in-sector-90-for-rs-3200000
",3,90,2,28.4085,76.9369
950,3.37,3,0,1,2,"https://housing.com//in/buy/resale/page/12646440-2-bhk-apartment-in-sector-68-for-rs-3200000
",4,68,2,28.3853,77.0484
950,3.37,4,0,0,2,"https://housing.com//in/buy/resale/page/12646546-2-bhk-apartment-in-sector-68-for-rs-3200000
",4,68,2,28.3853,77.0484
1100,2.91,9,0,0,2,"https://housing.com//in/buy/resale/page/12562016-2-bhk-apartment-in-sector-90-for-rs-3200000
",3,90,2,28.4085,76.9369
650,4.92,1,1,1,2,"https://housing.com//in/buy/resale/page/9315131-2-bhk-apartment-in-sector-110-for-rs-3200000
",0,110,2,28.5145,77.0197
476,6.72,3,0,1,2,"https://housing.com//in/buy/resale/page/12026890-2-bhk-apartment-in-sector-4-for-rs-3200000
",0,4,0,28.4738,77.0107
950,3.37,7,0,1,2,"https://housing.com//in/buy/resale/page/12503636-2-bhk-apartment-in-sector-90-for-rs-3200000
",4,90,2,28.4085,76.9369
600,5.33,6,3,1,2,"https://housing.com//in/buy/resale/page/12486808-2-bhk-apartment-in-sector-107-for-rs-3200000
",0,107,2,28.5052,76.9729
650,4.92,1,1,1,2,"https://housing.com//in/buy/resale/page/9405814-2-bhk-apartment-in-sector-110-for-rs-3200000
",0,110,2,28.5145,77.0197
650,4.92,3,1,1,2,"https://housing.com//in/buy/resale/page/9278337-2-bhk-apartment-in-sector-110-for-rs-3200000
",0,110,2,28.5145,77.0197
1100,2.91,6,0,2,2,"https://housing.com//in/buy/resale/page/12561970-2-bhk-apartment-in-sector-90-for-rs-3200000
",3,90,2,28.4085,76.9369
1000,3.2,3,2,0,2,"https://housing.com//in/buy/resale/page/8924653-2-bhk-apartment-in-sector-107-for-rs-3200000
",0,107,1,28.5052,76.9729
1000,3.2,3,0,2,2,"https://housing.com//in/buy/resale/page/12516614-2-bhk-apartment-in-sector-90-for-rs-3200000
",3,90,2,28.4085,76.9369
450,7.11,6,3,2,1,"https://housing.com//in/buy/resale/page/12614746-1-bhk-apartment-in-sector-88a-for-rs-3200000
",0,88a,1,28.4347,76.9557
